Bill_ID,Transcation_ID,totalCost,tip,time
BIL3402,TID2078,1.0415211482536581E49,4,17:16:01
BIL6428,TID2484,1.1144276286314141E49,12,14:12:01
BIL1113,TID2020,1.1924375626356131E49,8,13:12:43
BIL3110,TID0654,1.275908192020106E49,1,12:18:23
BIL9497,TID5545,1.3652217654615134E49,7,15:39:52
BIL2892,TID0025,1.4607872890438193E49,3,14:10:47
BIL4472,TID8092,1.5630423992768866E49,7,16:59:46
BIL3789,TID9832,1.6724553672262688E49,12,23:21:15
BIL6914,TID6488,1.7895272429321076E49,4,17:41:17
BIL6453,TID1309,1.9147941499373552E49,6,12:17:50
BIL7584,TID0912,2.04882974043297E49,10,19:46:50
BIL0668,TID7908,2.192247822263278E49,15,16:46:33
BIL4959,TID8460,2.3457051698217076E49,9,18:09:04
BIL7440,TID3522,2.509904531709227E49,7,13:47:52
BIL2917,TID9926,2.685597848928873E49,3,23:36:14
BIL6691,TID5067,2.8735896983538946E49,13,15:30:48
BIL5749,TID4475,3.0747409772386674E49,3,17:03:59
BIL7308,TID1737,3.2899728456453744E49,3,15:27:23
BIL3397,TID8414,3.5202709448405507E49,2,12:33:12
BIL8309,TID2175,3.7666899109793895E49,12,16:32:08
BIL1604,TID0921,4.030358204747947E49,12,23:33:39
BIL3551,TID6360,4.3124832790803033E49,9,11:24:06
BIL6773,TID1650,4.6143571086159246E49,2,12:12:09
BIL6260,TID0277,4.937362106219039E49,5,15:00:41
BIL1281,TID1965,5.282977453654372E49,5,14:24:16
BIL3577,TID9539,5.652785875410179E49,1,15:26:50
BIL5826,TID5089,6.048480886688892E49,8,15:49:57
BIL7941,TID7054,6.471874548757114E49,13,15:22:31
BIL3563,TID1692,6.924905767170113E49,8,14:06:34
BIL2189,TID9080,7.409649170872021E49,6,19:00:25
BIL9415,TID0846,7.928324612833063E49,2,15:17:37
BIL8642,TID5986,8.483307335731378E49,7,13:12:11
BIL7045,TID4562,9.077138849232574E49,6,13:18:40
BIL4279,TID3503,9.712538568678854E49,8,15:10:39
BIL7598,TID0754,1.0392416268486374E50,10,12:13:05
BIL4584,TID5901,1.111988540728042E50,10,16:47:58
BIL0544,TID1217,1.189827738579005E50,12,18:54:10
BIL0161,TID5052,1.2731156802795352E50,14,16:30:45
BIL3184,TID5162,1.3622337778991028E50,8,16:27:47
BIL2349,TID8000,1.45759014235204E50,8,12:16:49
BIL4424,TID6994,1.5596214523166827E50,6,13:04:26
BIL7265,TID6761,1.6687949539788506E50,9,15:47:13
BIL0425,TID9798,1.7856106007573702E50,7,15:04:53
BIL5489,TID3946,1.910603342810386E50,4,23:29:11
BIL3018,TID5853,2.044345576807113E50,13,18:17:55
BIL5014,TID8509,2.1874497671836106E50,3,17:22:46
BIL9000,TID0618,2.3405712508864634E50,12,11:50:30
BIL4378,TID5052,2.5044112384485157E50,9,23:52:36
BIL5906,TID6418,2.679720025139912E50,3,11:04:56
BIL3085,TID2855,2.867300426899706E50,14,19:26:42
BIL6205,TID7041,3.068011456782685E50,3,12:19:43
BIL3333,TID6112,3.282772258757473E50,11,14:55:03
BIL4326,TID0696,3.5125663168704963E50,6,13:12:48
BIL6670,TID9396,3.758445959051431E50,7,13:03:34
BIL8157,TID9268,4.021537176185031E50,11,12:41:33
BIL6129,TID9817,4.303044778517983E50,9,17:50:48
BIL3931,TID8229,4.604257913014242E50,13,15:32:28
BIL1962,TID4383,4.9265559669252385E50,5,13:04:45
BIL5332,TID2278,5.2714148846100055E50,3,19:29:08
BIL6121,TID0943,5.640413926532706E50,11,23:29:44
BIL0572,TID7884,6.035242901389996E50,10,15:59:46
BIL0210,TID7539,6.457709904487295E50,12,13:24:36
BIL7304,TID6273,6.909749597801406E50,5,19:56:25
BIL4840,TID6667,7.393432069647504E50,5,19:27:59
BIL6546,TID0841,7.91097231452283E50,7,19:50:51
BIL2416,TID9224,8.464740376539428E50,6,15:34:34
BIL9677,TID7555,9.057272202897187E50,5,11:45:26
BIL5468,TID8022,9.69128125709999E50,13,12:44:42
BIL9801,TID5576,1.0369670945096989E51,11,17:21:59
BIL4430,TID8815,1.1095547911253778E51,2,18:32:02
BIL1506,TID8064,1.1872236265041542E51,6,23:25:55
BIL7518,TID3292,1.2703292803594449E51,13,12:32:35
BIL7550,TID9524,1.359252329984606E51,2,15:28:55
BIL6747,TID6516,1.4543999930835285E51,9,16:08:05
BIL2046,TID3570,1.5562079925993756E51,3,12:27:08
BIL3699,TID2754,1.6651425520813317E51,15,11:34:49
BIL9539,TID8319,1.781702530727025E51,1,14:13:49
BIL1671,TID0332,1.9064217078779167E51,7,17:18:38
BIL8576,TID7336,2.039871227429371E51,5,15:53:47
BIL5179,TID7603,2.182662213349427E51,13,23:02:58
BIL1481,TID8157,2.335448568283887E51,9,23:45:17
BIL7614,TID7112,2.4989299680637593E51,9,16:22:17
BIL0203,TID4550,2.6738550658282225E51,7,11:17:42
BIL3573,TID9287,2.8610249204361982E51,8,14:00:12
BIL5683,TID6227,3.061296664866732E51,13,14:02:08
BIL7273,TID1297,3.2755874314074034E51,2,23:06:30
BIL5193,TID0296,3.504878551605922E51,7,23:21:45
BIL3420,TID1768,3.750220050218336E51,6,19:59:03
BIL4248,TID1397,4.01273545373362E51,4,23:10:03
BIL7194,TID6358,4.2936269354949735E51,11,11:57:42
BIL2453,TID0552,4.594180820979622E51,15,23:21:55
BIL5628,TID7711,4.9157734784481955E51,3,12:39:41
BIL7738,TID4971,5.259877621939569E51,7,16:17:51
BIL1401,TID8162,5.628069055475339E51,5,12:54:03
BIL7092,TID2383,6.022033889358612E51,14,12:18:08
BIL4878,TID7611,6.443576261613715E51,2,23:39:05
BIL8999,TID9352,6.894626599926674E51,2,23:48:55
BIL7602,TID7335,7.377250461921541E51,11,15:35:12
BIL6450,TID6613,7.89365799425605E51,11,14:08:01
BIL5261,TID8243,8.446214053853973E51,10,13:55:17
BIL1328,TID4784,9.037449037623752E51,12,19:05:54
BIL9971,TID4776,9.670070470257415E51,15,16:29:05
BIL1728,TID6667,1.0346975403175434E52,8,15:35:16
BIL6331,TID8746,1.1071263681397714E52,11,16:44:05
BIL3043,TID1120,1.1846252139095554E52,10,14:31:18
BIL8611,TID9634,1.2675489788832242E52,3,12:29:46
BIL2798,TID9702,1.35627740740505E52,2,14:19:37
BIL6533,TID2874,1.4512168259234036E52,8,18:27:48
BIL4898,TID0577,1.552802003738042E52,11,23:20:54
BIL0011,TID5135,1.661498143999705E52,2,12:29:40
BIL9699,TID6455,1.7778030140796844E52,14,15:09:56
BIL0390,TID8057,1.9022492250652623E52,2,18:11:12
BIL6893,TID7277,2.0354066708198307E52,8,13:10:24
BIL3708,TID3589,2.1778851377772188E52,3,11:31:43
BIL7025,TID3956,2.3303370974216242E52,8,18:05:27
BIL2785,TID9165,2.493460694241138E52,2,13:35:11
BIL1626,TID0586,2.6680029428380176E52,2,12:07:55
BIL6405,TID1311,2.854763148836679E52,8,12:37:57
BIL9019,TID4569,3.0545965692552464E52,8,13:00:29
BIL3397,TID8610,3.2684183291031135E52,15,16:25:11
BIL3759,TID2319,3.4972076121403315E52,2,15:21:01
BIL3099,TID2463,3.7420121449901547E52,11,13:39:31
BIL2347,TID0688,4.003952995139466E52,4,11:48:33
BIL8819,TID2199,4.2842297047992283E52,15,13:01:48
BIL9323,TID7864,4.584125784135174E52,15,12:23:16
BIL9569,TID6436,4.905014589024636E52,10,13:01:05
BIL5949,TID9394,5.24836561025636E52,3,14:32:30
BIL1344,TID3797,5.615751202974305E52,11,15:05:30
BIL4438,TID7594,6.008853787182507E52,15,16:11:13
BIL3244,TID6790,6.429473552285283E52,5,19:00:44
BIL7575,TID9299,6.879536700945253E52,15,23:48:02
BIL1260,TID6205,7.361104270011421E52,6,15:23:30
BIL2105,TID2138,7.876381568912221E52,4,18:48:37
BIL5816,TID6853,8.427728278736076E52,11,12:48:42
BIL1335,TID0939,9.017669258247602E52,9,12:29:14
BIL2204,TID7573,9.648906106324935E52,13,13:20:56
BIL3267,TID7442,1.032432953376768E53,8,13:46:42
BIL2926,TID0422,1.1047032601131418E53,1,23:16:35
BIL4133,TID4050,1.1820324883210616E53,8,11:36:57
BIL9369,TID5495,1.264774762503536E53,3,13:58:39
BIL2251,TID1815,1.3533089958787836E53,4,13:07:04
BIL5916,TID4046,1.4480406255902985E53,7,15:33:37
BIL4216,TID9873,1.5494034693816194E53,5,13:04:45
BIL4731,TID8733,1.6578617122383328E53,11,17:13:19
BIL2414,TID7669,1.773912032095016E53,5,14:30:50
BIL5061,TID2531,1.8980858743416671E53,14,13:38:25
BIL4878,TID6126,2.030951885545584E53,2,13:05:17
BIL8107,TID0645,2.173118517533775E53,4,17:36:24
BIL2687,TID5467,2.325236813761139E53,2,14:50:13
BIL1331,TID0233,2.488003390724419E53,12,14:09:08
BIL4721,TID3352,2.6621636280751282E53,13,13:25:53
BIL3929,TID2598,2.848515082040387E53,1,18:51:26
BIL9771,TID4911,3.047911137783214E53,3,23:11:52
BIL9828,TID3992,3.261264917428039E53,13,17:07:11
BIL7903,TID8356,3.4895534616480018E53,15,15:41:37
BIL5184,TID4123,3.733822203963362E53,2,15:31:11
BIL7710,TID4450,3.9951897582407975E53,15,12:47:19
BIL2224,TID0388,4.274853041317653E53,2,13:40:29
BIL5026,TID0836,4.5740927542098885E53,3,12:03:58
BIL2425,TID5019,4.894279247004581E53,15,15:20:49
BIL5327,TID1596,5.2368787942949015E53,7,19:21:27
BIL0831,TID5674,5.6034603098955444E53,6,17:03:50
BIL5665,TID9552,5.995702531588232E53,3,15:21:57
BIL3250,TID7356,6.415401708799409E53,10,17:20:20
BIL4954,TID2191,6.8644798284153675E53,11,14:34:02
BIL3106,TID8285,7.3449934164044435E53,6,18:23:50
BIL5645,TID9675,7.859142955552755E53,1,14:24:49
BIL0413,TID9541,8.409282962441447E53,1,18:04:10
BIL0621,TID4580,8.997932769812349E53,15,11:12:25
BIL0158,TID5675,9.627788063699212E53,6,16:00:06
BIL9883,TID9693,1.0301733228158158E54,2,18:19:59
BIL5064,TID3403,1.102285455412923E54,3,13:24:50
BIL9538,TID0525,1.1794454372918275E54,5,18:49:01
BIL3557,TID5538,1.2620066179022554E54,12,11:40:41
BIL4286,TID9740,1.3503470811554133E54,13,13:07:23
BIL5489,TID9466,1.4448713768362923E54,15,14:14:54
BIL5488,TID4268,1.546012373214833E54,11,13:59:17
BIL2771,TID6164,1.654233239339871E54,15,12:14:41
BIL0625,TID5454,1.7700295660936623E54,11,11:15:46
BIL3955,TID6448,1.8939316357202187E54,1,23:26:27
BIL7548,TID4215,2.026506850220634E54,11,11:03:16
BIL3673,TID0486,2.1683623297360784E54,3,15:30:43
BIL8249,TID8265,2.320147692817604E54,1,23:09:44
BIL1548,TID5065,2.4825580313148363E54,11,18:17:05
BIL0632,TID9990,2.656337093506875E54,10,12:57:04
BIL5070,TID9824,2.8422806900523564E54,4,17:28:26
BIL0324,TID6604,3.0412403383560212E54,10,17:13:13
BIL2534,TID9477,3.254127162040943E54,7,15:58:59
BIL6309,TID7632,3.481916063383809E54,6,19:30:14
BIL8359,TID2536,3.7256501878206754E54,9,19:57:51
BIL3094,TID8271,3.986445700968123E54,13,19:54:14
BIL1611,TID7949,4.265496900035891E54,15,23:51:59
BIL3085,TID1647,4.5640816830384036E54,7,16:37:37
BIL4384,TID3470,4.883567400851092E54,11,11:56:22
BIL4123,TID4733,5.225417118910668E54,5,18:07:41
BIL1517,TID8095,5.591196317234415E54,11,12:02:41
BIL2801,TID7697,5.982580059440824E54,1,18:50:43
BIL1994,TID6085,6.401360663601681E54,11,13:42:57
BIL1484,TID9850,6.849455910053799E54,10,13:31:33
BIL9766,TID8069,7.328917823757566E54,11,17:50:56
BIL4740,TID0212,7.841942071420596E54,14,14:40:42
BIL7481,TID9779,8.390878016420037E54,12,16:19:25
BIL4609,TID1679,8.97823947756944E54,4,23:31:44
BIL3052,TID2613,9.606716240999301E54,7,12:36:21
BIL2111,TID4900,1.0279186377869253E55,1,14:00:00
BIL4014,TID1025,1.0998729424320101E55,11,19:40:13
BIL0061,TID4265,1.1768640484022508E55,5,11:15:46
BIL6136,TID4674,1.2592445317904085E55,15,15:10:34
BIL1238,TID3321,1.3473916490157372E55,15,13:55:47
BIL5026,TID0036,1.441709064446839E55,6,23:27:29
BIL0228,TID1102,1.5426286989581177E55,11,23:02:46
BIL2891,TID9197,1.650612707885186E55,13,19:26:22
BIL1836,TID7036,1.766155597437149E55,3,11:40:32
BIL3065,TID0415,1.8897864892577495E55,15,13:05:58
BIL5686,TID8215,2.022071543505792E55,8,17:23:38
BIL1735,TID9867,2.1636165515511976E55,6,18:47:46
BIL3861,TID3488,2.3150697101597813E55,10,12:51:31
BIL9437,TID1130,2.477124589870966E55,9,14:23:39
BIL6967,TID5284,2.6505233111619336E55,8,16:50:57
BIL9089,TID2360,2.836059942943269E55,13,11:13:31
BIL2642,TID1024,3.0345841389492977E55,10,17:07:15
BIL5661,TID3047,3.2470050286757486E55,2,23:02:55
BIL3831,TID4498,3.474295380683051E55,15,14:51:23
BIL4486,TID8104,3.7174960573308647E55,5,16:23:03
BIL1197,TID4783,3.9777207813440255E55,7,15:49:59
BIL6717,TID8576,4.256161236038107E55,7,19:49:24
BIL4067,TID7342,4.5540925225607744E55,4,15:20:12
BIL6717,TID1518,4.8728789991400285E55,13,16:43:10
BIL9276,TID0964,5.213980529079831E55,5,23:12:18
BIL3413,TID5712,5.578959166115419E55,14,15:06:21
BIL8991,TID1347,5.969486307743499E55,13,15:41:21
BIL0352,TID4365,6.387350349285544E55,11,19:27:36
BIL7775,TID0411,6.834464873735533E55,14,23:07:01
BIL7724,TID3855,7.31287741489702E55,2,16:43:55
BIL9805,TID4206,7.824778833939811E55,1,14:23:16
BIL4165,TID3021,8.372513352315598E55,9,12:28:27
BIL4952,TID9599,8.958589286977689E55,13,23:21:13
BIL5423,TID8899,9.585690537066128E55,5,12:39:45
BIL8267,TID9605,1.0256688874660758E56,10,12:11:22
BIL2916,TID8116,1.0974657095887011E56,9,12:30:21
BIL4612,TID8941,1.1742883092599102E56,3,17:54:33
BIL9794,TID5945,1.256488490908104E56,8,18:45:43
BIL2107,TID9761,1.3444426852716713E56,9,11:01:39
BIL5140,TID8986,1.4385536732406884E56,13,11:01:13
BIL1775,TID0263,1.5392524303675366E56,14,17:30:21
BIL9758,TID6583,1.6470001004932642E56,7,17:17:33
BIL4079,TID4914,1.7622901075277926E56,12,18:58:37
BIL9980,TID0201,1.8856504150547382E56,11,16:12:32
BIL5574,TID9045,2.01764594410857E56,14,12:11:34
BIL4426,TID6681,2.15888116019617E56,8,19:19:17
BIL6251,TID2577,2.3100028414099016E56,12,18:35:03
BIL5574,TID6246,2.471703040308595E56,6,19:07:56
BIL1422,TID8375,2.6447222531301967E56,12,17:07:40
BIL4956,TID3461,2.8298528108493104E56,12,23:09:21
BIL0530,TID7707,3.0279425076087622E56,15,12:14:22
BIL4308,TID3677,3.2398984831413757E56,6,18:33:56
BIL7646,TID8730,3.466691376961272E56,14,13:01:53
BIL0614,TID5473,3.709359773348561E56,9,15:34:59
BIL5061,TID2362,3.969014957482961E56,4,23:35:14
BIL2189,TID3549,4.246846004506768E56,8,17:02:11
BIL4959,TID0968,4.544125224822242E56,3,19:54:30
BIL4976,TID8291,4.862213990559799E56,13,17:52:20
BIL3707,TID4823,5.202568969898984E56,4,16:54:52
BIL4329,TID7152,5.566748797791913E56,10,15:06:14
BIL1662,TID6951,5.956421213637347E56,14,18:59:17
BIL3860,TID1499,6.3733706985919615E56,5,14:20:49
BIL6017,TID2946,6.8195066474933984E56,2,19:44:45
BIL7785,TID5046,7.296872112817936E56,6,17:39:00
BIL5609,TID7143,7.807653160715192E56,3,13:27:56
BIL2973,TID8601,8.354188881965256E56,3,11:37:05
BIL6328,TID5990,8.938982103702823E56,15,17:02:14
BIL7741,TID1539,9.564710850962021E56,6,11:31:11
BIL7694,TID5069,1.0234240610529362E57,7,14:32:32
BIL0062,TID4913,1.0950637453266417E57,13,13:19:06
BIL4091,TID7321,1.1717182074995067E57,11,23:44:01
BIL8320,TID8734,1.2537384820244721E57,12,18:30:16
BIL6089,TID2578,1.3415001757661852E57,9,19:10:43
BIL0286,TID5359,1.4354051880698181E57,15,23:14:05
BIL4044,TID6747,1.5358835512347054E57,2,14:50:57
BIL7366,TID2781,1.643395399821135E57,14,15:56:32
BIL9860,TID6200,1.7584330778086143E57,1,15:39:39
BIL8762,TID1487,1.8815233932552173E57,15,15:49:57
BIL0254,TID6192,2.0132300307830824E57,8,23:28:03
BIL1004,TID9200,2.154156132937898E57,12,23:48:17
BIL3979,TID2674,2.304947062243551E57,12,23:30:54
BIL1868,TID6353,2.4662933566005998E57,3,17:47:39
BIL7621,TID3390,2.638933891562642E57,1,11:40:41
BIL4913,TID6748,2.8236592639720268E57,8,16:42:01
BIL5446,TID1885,3.0213154124500687E57,10,17:56:29
BIL4659,TID9417,3.2328074913215737E57,4,14:33:03
BIL7975,TID3582,3.4591040157140835E57,14,18:03:08
BIL6905,TID9698,3.70124129681407E57,1,23:23:05
BIL0516,TID5880,3.9603281875910546E57,9,11:03:00
BIL5403,TID8813,4.237551160722429E57,13,16:31:14
BIL6136,TID2271,4.534179741972999E57,8,16:13:51
BIL8278,TID5461,4.851572323911109E57,12,14:15:27
BIL5131,TID9471,5.1911823865848866E57,6,15:34:53
BIL3744,TID7967,5.5545651536458285E57,7,19:19:41
BIL3177,TID4811,5.943384714401036E57,2,14:50:11
BIL7544,TID2885,6.359421644409108E57,7,11:24:32
BIL3302,TID4053,6.804581159517746E57,13,13:41:08
BIL5304,TID8867,7.280901840683989E57,11,16:59:39
BIL7770,TID6223,7.790564969531867E57,1,18:26:46
BIL2032,TID4538,8.335904517399099E57,3,15:15:03
BIL9573,TID0066,8.919417833617035E57,13,14:36:24
BIL8723,TID6841,9.543777081970228E57,7,23:39:27
BIL3567,TID2014,1.0211841477708144E58,1,23:01:26
BIL7702,TID6496,1.0926670381147714E58,8,16:15:47
BIL6459,TID5311,1.1691537307828055E58,1,11:52:27
BIL9380,TID7003,1.250994491937602E58,8,17:24:15
BIL1238,TID8050,1.338564106373234E58,7,12:59:05
BIL1252,TID5920,1.4322635938193604E58,14,13:31:51
BIL5726,TID7880,1.5325220453867155E58,5,15:30:26
BIL2836,TID3791,1.6397985885637855E58,13,14:00:36
BIL5857,TID9466,1.7545844897632504E58,5,23:04:09
BIL1801,TID3121,1.877405404046678E58,2,18:34:47
BIL9363,TID4858,2.0088237823299456E58,14,13:04:32
BIL4226,TID9623,2.149441447093042E58,14,15:11:17
BIL7047,TID9334,2.299902348389555E58,9,14:16:53
BIL2453,TID8261,2.4608955127768238E58,10,19:05:53
BIL9860,TID5452,2.6331581986712015E58,12,14:51:54
BIL3776,TID3047,2.8174792725781855E58,14,23:49:52
BIL7004,TID0007,3.0147028216586585E58,13,17:50:35
BIL1349,TID1059,3.2257320191747646E58,3,16:37:34
BIL0296,TID3870,3.451533260516998E58,7,11:50:28
BIL8926,TID2232,3.6931405887531884E58,1,13:47:15
BIL3205,TID7147,3.9516604299659115E58,13,19:39:24
BIL2908,TID1614,4.228276660063525E58,2,18:23:45
BIL9891,TID8377,4.524256026267972E58,9,15:10:34
BIL7764,TID8715,4.84095394810673E58,2,14:14:30
BIL6583,TID1960,5.179820724474201E58,13,15:30:04
BIL3005,TID8977,5.542408175187396E58,14,11:48:13
BIL8406,TID5405,5.930376747450513E58,4,17:48:00
BIL0855,TID1784,6.345503119772049E58,1,18:53:10
BIL1291,TID8895,6.789688338156092E58,6,17:11:58
BIL0927,TID9530,7.264966521827019E58,13,12:26:27
BIL2183,TID6856,7.77351417835491E58,4,14:27:39
BIL3807,TID2445,8.317660170839755E58,2,18:20:41
BIL3588,TID2112,8.899896382798537E58,4,11:54:39
BIL1692,TID2323,9.522889129594435E58,15,16:52:17
BIL8739,TID7431,1.0189491368666044E59,3,15:21:00
BIL0399,TID8047,1.0902755764472668E59,6,12:09:24
BIL6982,TID6830,1.1665948667985755E59,6,18:11:17
BIL9906,TID4631,1.2482565074744758E59,8,15:37:30
BIL5065,TID9078,1.335634462997689E59,10,23:04:27
BIL2712,TID3882,1.4291288754075274E59,3,23:10:53
BIL6747,TID1666,1.5291678966860543E59,9,18:17:48
BIL8804,TID0621,1.636209649454078E59,15,23:41:50
BIL5046,TID4973,1.7507443249158635E59,4,14:31:21
BIL8177,TID0002,1.873296427659974E59,2,23:42:55
BIL8120,TID1790,2.0044271775961722E59,15,11:58:52
BIL4256,TID1880,2.144737080027904E59,13,18:51:22
BIL1618,TID0194,2.2948686756298576E59,15,11:25:57
BIL2016,TID9017,2.455509482923948E59,14,12:30:00
BIL3194,TID2790,2.6273951467286244E59,3,12:08:51
BIL8365,TID1850,2.8113128069996283E59,8,23:03:18
BIL2008,TID4264,3.008104703489602E59,14,18:40:58
BIL8243,TID4997,3.2186720327338745E59,8,19:08:31
BIL7159,TID3320,3.4439790750252456E59,15,13:32:15
BIL9523,TID1602,3.6850576102770127E59,12,15:58:38
BIL1289,TID6382,3.9430116429964037E59,8,17:15:50
BIL8549,TID6120,4.219022458006152E59,3,12:39:14
BIL2074,TID8220,4.514354030066583E59,9,14:11:50
BIL0211,TID8894,4.830358812171244E59,13,23:54:55
BIL1951,TID0693,5.168483929023231E59,5,17:16:39
BIL4204,TID4184,5.530277804054857E59,7,19:00:25
BIL8906,TID1451,5.917397250338697E59,9,13:24:50
BIL9136,TID1878,6.331615057862406E59,10,12:37:19
BIL9229,TID3218,6.774828111912775E59,5,12:41:41
BIL4216,TID8389,7.249066079746669E59,3,23:18:59
BIL0007,TID1684,7.756500705328935E59,1,13:00:04
BIL1626,TID7507,8.29945575470196E59,6,18:20:58
BIL6651,TID6530,8.880417657531097E59,4,15:36:29
BIL7113,TID4249,9.502046893558274E59,2,19:44:08
BIL1110,TID8667,1.0167190176107353E60,10,19:41:14
BIL4504,TID7751,1.0878893488434868E60,14,17:55:09
BIL5213,TID8325,1.1640416032625309E60,1,15:12:05
BIL6639,TID7247,1.245524515490908E60,4,17:01:03
BIL3250,TID6964,1.3327112315752716E60,11,17:11:39
BIL6166,TID1285,1.4260010177855406E60,8,18:15:15
BIL7348,TID0270,1.5258210890305284E60,1,13:35:15
BIL0311,TID7196,1.6326285652626655E60,11,16:29:11
BIL6309,TID0305,1.746912564831052E60,8,23:54:16
BIL9629,TID7888,1.8691964443692255E60,10,14:56:11
BIL4615,TID9869,2.0000401954750714E60,5,15:00:27
BIL8046,TID6076,2.1400430091583262E60,5,18:21:09
BIL0793,TID2304,2.289846019799409E60,8,17:09:05
BIL9429,TID8124,2.4501352411853677E60,4,14:51:12
BIL0706,TID9428,2.6216447080683434E60,11,16:05:10
BIL8773,TID2840,2.8051598376331277E60,14,16:06:27
BIL7772,TID8121,3.0015210262674467E60,15,13:28:09
BIL4291,TID7716,3.211627498106168E60,9,16:38:24
BIL2003,TID8409,3.4364414229735994E60,6,13:34:15
BIL6166,TID2161,3.676992322581752E60,2,19:27:51
BIL1695,TID7728,3.9343817851624746E60,9,14:59:47
BIL0313,TID2665,4.209788510123848E60,4,19:42:14
BIL1565,TID4107,4.504473705832518E60,14,19:26:09
BIL2932,TID0849,4.819786865240794E60,1,17:37:06
BIL0800,TID9184,5.1571719458076495E60,1,13:00:48
BIL9854,TID9380,5.518173982014185E60,4,12:17:52
BIL1022,TID4955,5.904446160755178E60,6,18:44:25
BIL0858,TID7876,6.317757392008041E60,6,11:11:23
BIL3267,TID1769,6.760000409448604E60,10,17:40:22
BIL9081,TID5484,7.233200438110006E60,11,19:45:18
BIL0465,TID6686,7.739524468777707E60,1,11:28:38
BIL1289,TID0956,8.281291181592146E60,10,19:36:41
BIL9486,TID7553,8.860981564303596E60,9,17:51:04
BIL1743,TID1112,9.481250273804847E60,5,19:16:10
BIL9155,TID5110,1.0144937792971187E61,12,18:44:16
BIL7904,TID8014,1.085508343847917E61,3,16:05:46
BIL8230,TID0887,1.1614939279172713E61,4,14:38:08
BIL9311,TID6314,1.2427985028714802E61,4,12:19:41
BIL2745,TID0909,1.3297943980724838E61,10,11:37:16
BIL7518,TID2246,1.4228800059375576E61,10,17:58:26
BIL2651,TID4779,1.5224816063531867E61,5,15:30:53
BIL4067,TID9687,1.62905531879791E61,2,19:25:34
BIL0278,TID2967,1.7430891911137635E61,3,16:25:58
BIL7160,TID7887,1.865105434491727E61,13,18:00:38
BIL0454,TID0218,1.9956628149061477E61,4,12:45:02
BIL5916,TID2657,2.135359211949578E61,10,12:58:05
BIL3211,TID9538,2.2848343567860484E61,7,12:29:26
BIL7626,TID6103,2.4447727617610717E61,4,13:43:28
BIL8677,TID9975,2.6159068550843467E61,7,16:02:37
BIL2738,TID0401,2.799020334940251E61,12,23:10:52
BIL5900,TID5186,2.994951758386069E61,3,19:40:26
BIL2459,TID6011,3.204598381473094E61,15,14:41:29
BIL4646,TID3399,3.428920268176211E61,11,23:25:56
BIL6163,TID8817,3.6689446869485456E61,15,15:16:46
BIL2089,TID5618,3.9257708150349436E61,12,11:24:53
BIL7074,TID3309,4.20057477208739E61,10,16:28:56
BIL3159,TID1853,4.494615006133507E61,7,16:19:25
BIL5183,TID3372,4.8092380565628524E61,3,12:24:21
BIL0803,TID5544,5.145884720522252E61,11,17:35:53
BIL3794,TID2561,5.50609665095881E61,1,16:03:28
BIL1083,TID8232,5.891523416525926E61,13,15:19:22
BIL8705,TID1490,6.303930055682741E61,3,19:47:23
BIL0480,TID8044,6.745205159580533E61,4,15:34:10
BIL5348,TID5952,7.217369520751171E61,13,23:39:01
BIL7740,TID2295,7.722585387203753E61,5,13:18:44
BIL0210,TID9177,8.263166364308015E61,2,14:50:57
BIL2084,TID6583,8.841588009809576E61,6,15:12:37
BIL1805,TID6841,9.460499170496247E61,6,13:40:35
BIL0538,TID0340,1.0122734112430985E62,15,15:15:04
BIL4040,TID9934,1.0831325500301153E62,5,14:35:01
BIL8111,TID6225,1.1589518285322233E62,11,15:46:42
BIL8775,TID2872,1.240078456529479E62,3,14:21:49
BIL2359,TID6679,1.3268839484865424E62,2,18:32:02
BIL8689,TID4446,1.4197658248806004E62,9,23:53:01
BIL1281,TID4179,1.5191494326222425E62,3,19:54:56
