Transaction ID,Bar License,Customer ID,Item ID,Quantity,total
TID0836,BL991,B77621,IT5550,6,26
TID7470,BL810,Z65995,IT2969,9,15
TID5511,BL520,Q93290,IT7633,8,23
TID1973,BL913,I73674,IT7857,8,7
TID0295,BL242,N18282,IT2676,9,5
TID4528,BL733,I56543,IT4828,9,18
TID2079,BL486,B32804,IT5459,9,22
TID3166,BL797,Y62557,IT0492,10,26
TID6425,BL127,P57907,IT9894,7,21
TID0228,BL660,D22213,IT0005,5,14
TID2246,BL933,P16784,IT4504,8,11
TID1554,BL108,K34435,IT2101,9,14
TID4595,BL893,X56094,IT8386,9,26
TID2508,BL999,M64800,IT9717,7,25
TID8275,BL109,W19124,IT9181,6,27
TID6255,BL489,T68260,IT5863,10,11
TID4057,BL472,N80113,IT5459,5,13
TID0132,BL426,V45551,IT5504,9,8
TID4854,BL370,S98255,IT9371,7,23
TID4890,BL127,Y74618,IT8523,5,12
TID6108,BL382,P42380,IT1968,7,29
TID4854,BL850,U13198,IT5440,9,20
TID1684,BL576,N35086,IT3593,8,5
TID3959,BL909,L80929,IT6837,9,29
TID7477,BL534,C76725,IT7230,8,11
TID7584,BL508,H47577,IT7177,9,29
TID6667,BL743,T78343,IT0003,5,25
TID1803,BL239,T64795,IT7897,10,6
TID2670,BL285,I82607,IT0797,8,18
TID6429,BL076,X77532,IT7624,5,22
TID3979,BL994,L72453,IT7193,7,16
TID0108,BL992,W60343,IT9028,5,7
TID0850,BL860,G94880,IT7768,9,9
TID5494,BL218,G72194,IT2025,7,26
TID8679,BL263,B77461,IT7599,8,17
TID1815,BL946,I51930,IT3214,9,29
TID0326,BL806,V42785,IT6078,6,13
TID7756,BL634,Y24633,IT6717,7,21
TID4166,BL484,F14375,IT3327,8,22
TID3979,BL992,K54776,IT8260,6,7
TID3143,BL874,C23240,IT3346,6,9
TID7793,BL831,L71898,IT8442,7,15
TID5832,BL851,I83410,IT6247,8,15
TID7036,BL559,V36334,IT6946,6,27
TID2240,BL413,U98113,IT9168,9,19
TID8947,BL406,T16527,IT8582,9,27
TID1481,BL999,K50745,IT9469,7,17
TID3372,BL872,P92275,IT4668,9,16
TID7412,BL076,K02633,IT0288,5,16
TID8345,BL526,E96416,IT1521,6,14
TID4538,BL765,D96205,IT4862,6,20
TID8927,BL877,T54697,IT9482,9,15
TID9762,BL406,M81246,IT7897,7,14
TID0934,BL950,R62661,IT4460,6,11
TID8817,BL103,K84593,IT1261,6,28
TID4960,BL808,J07678,IT6178,7,20
TID6491,BL615,Y16813,IT0352,5,8
TID1871,BL076,C67979,IT5994,8,17
TID8977,BL777,Y23382,IT3944,6,9
TID9679,BL475,I89987,IT0696,10,8
TID7705,BL480,P30542,IT2101,5,20
TID0652,BL758,Y46130,IT7690,6,29
TID2078,BL531,L92672,IT4832,6,25
TID1603,BL725,W53715,IT0332,10,30
TID1512,BL850,N18968,IT4726,5,10
TID8730,BL298,M06973,IT4044,5,13
TID5595,BL713,P52615,IT7507,5,7
TID5359,BL555,E67262,IT8286,5,7
TID5329,BL878,M07229,IT9853,9,11
TID9291,BL436,Z62790,IT6035,5,14
TID9013,BL001,V73439,IT6678,8,29
TID1790,BL341,S21927,IT6599,5,23
TID6530,BL662,R40178,IT9291,5,10
TID7711,BL830,E81900,IT9938,6,22
TID3731,BL545,Q59910,IT8996,6,30
TID8252,BL126,M65791,IT7737,9,26
TID2350,BL302,P33573,IT4086,10,24
TID9665,BL250,G61716,IT1074,5,8
TID5314,BL049,X43078,IT7551,6,11
TID4201,BL923,Z79789,IT2577,5,14
TID1031,BL020,M28281,IT9171,7,25
TID8679,BL534,R49342,IT5662,7,5
TID1130,BL114,A00929,IT4411,5,17
TID5117,BL506,H68183,IT0317,9,22
TID6420,BL732,Q14425,IT8854,8,18
TID5690,BL456,S21927,IT3696,9,22
TID5213,BL461,A57962,IT3782,10,27
TID5802,BL577,T64223,IT6156,5,27
TID4420,BL868,I56543,IT4502,9,14
TID7949,BL878,B00239,IT5925,6,10
TID5549,BL541,D22872,IT6930,9,15
TID1704,BL781,K33266,IT8051,9,21
TID4844,BL420,U89884,IT9042,8,16
TID9402,BL597,L44794,IT1682,5,14
TID1546,BL393,M29128,IT0519,10,15
TID1626,BL623,E91074,IT6981,8,19
TID9017,BL001,P04315,IT1361,10,20
TID9222,BL831,I44447,IT0405,5,29
TID5684,BL728,W90731,IT8233,6,26
TID3935,BL515,Y70408,IT7672,7,20
TID9273,BL876,I77752,IT2328,8,16
TID8261,BL657,H72277,IT5801,6,20
TID1564,BL108,T05241,IT3364,10,8
TID2854,BL813,V86014,IT1928,5,24
TID3609,BL468,B17908,IT2391,7,8
TID1669,BL359,I72125,IT6736,6,23
TID6595,BL298,B15461,IT3226,8,27
TID5522,BL109,A18451,IT7307,10,11
TID9308,BL758,A67953,IT8996,7,8
TID4816,BL827,T15990,IT3688,5,30
TID5422,BL584,K82805,IT9717,5,5
TID1737,BL174,Q54567,IT5600,5,19
TID7555,BL696,G06687,IT0309,9,22
TID8858,BL534,F68047,IT6001,8,5
TID8091,BL377,D35456,IT6593,5,14
TID0551,BL893,R15059,IT8913,7,29
TID2313,BL359,W52927,IT5228,9,21
TID0147,BL395,H34851,IT6294,5,30
TID3329,BL660,R25094,IT6577,8,15
TID1286,BL715,V90477,IT5925,6,18
TID6589,BL127,B83760,IT9485,9,22
TID2769,BL306,X07166,IT9020,8,18
TID1540,BL657,G59755,IT2448,5,26
TID3941,BL194,Z60609,IT9524,10,30
TID0310,BL259,T80052,IT8328,8,13
TID7360,BL657,O58739,IT1814,8,14
TID3821,BL542,T56918,IT2676,8,7
TID4589,BL300,F45453,IT4828,10,15
TID1120,BL114,I68304,IT2676,9,11
TID0696,BL341,Q29436,IT0543,8,16
TID0247,BL060,Q17594,IT3533,9,21
TID1783,BL471,G33563,IT1769,9,16
TID4150,BL909,K65793,IT4540,9,28
TID3696,BL380,I12726,IT0005,5,5
TID9359,BL300,Z48970,IT5600,5,16
TID0132,BL229,T51891,IT7076,8,10
TID9025,BL744,C64546,IT2317,6,25
TID9517,BL928,E10434,IT7259,6,9
TID7866,BL830,O24131,IT1662,7,29
TID5511,BL229,R28593,IT6981,8,27
TID9707,BL306,P02977,IT3858,9,12
TID7759,BL009,A46267,IT8977,8,7
TID8563,BL005,C40749,IT2674,10,28
TID2258,BL949,G18155,IT9324,6,19
TID7996,BL850,V00449,IT1775,10,11
TID7949,BL179,H47577,IT8069,7,6
TID8238,BL104,H81640,IT3533,7,16
TID0934,BL850,O37428,IT6680,6,12
TID6398,BL604,R21738,IT4370,9,17
TID5446,BL950,L13260,IT9524,10,9
TID1595,BL868,M28676,IT7630,10,11
TID4050,BL515,Z55378,IT3007,9,14
TID6613,BL991,X91587,IT3593,9,7
TID3835,BL341,G28620,IT6599,6,27
TID4156,BL293,Z48669,IT9748,8,25
TID2529,BL736,O94798,IT5611,8,10
TID8627,BL719,O79064,IT2488,10,29
TID4630,BL895,D93867,IT6068,5,11
TID2801,BL781,Q30633,IT2233,9,28
TID1374,BL443,B01757,IT6981,6,22
TID0129,BL728,B00239,IT7741,10,5
TID2579,BL189,S74628,IT3533,10,21
TID1614,BL228,Y30275,IT6156,5,8
TID4268,BL744,F36874,IT6365,9,25
TID3076,BL801,N86239,IT4517,5,7
TID7063,BL772,L34313,IT9938,9,9
TID5109,BL999,H07507,IT2920,6,16
TID8315,BL973,E93889,IT7202,6,28
TID5427,BL656,J87339,IT3782,8,12
TID3436,BL047,P39638,IT1859,9,23
TID9735,BL386,P26785,IT3696,6,13
TID5931,BL973,P25801,IT0491,9,8
TID7041,BL485,G83843,IT9324,8,22
TID9377,BL302,U39307,IT3226,5,11
TID8817,BL841,X36414,IT0005,5,10
TID2911,BL834,B32804,IT9834,8,13
TID0671,BL380,L09257,IT7828,9,21
TID1832,BL893,Y70193,IT3853,10,26
TID0853,BL302,B88620,IT0931,5,30
TID4042,BL577,O35594,IT7233,5,12
TID1684,BL395,J22508,IT6827,7,24
TID0949,BL468,T92186,IT5459,8,6
TID6996,BL913,U09711,IT8625,10,14
TID4997,BL571,A38972,IT6415,10,7
TID4868,BL676,R08587,IT5440,7,10
TID7932,BL765,Y37381,IT8133,8,6
TID1650,BL535,Z41528,IT4828,6,15
TID5284,BL386,O24131,IT4908,9,24
TID9994,BL597,U48604,IT1361,9,10
TID4983,BL806,C22794,IT4830,9,20
TID5145,BL534,T48876,IT1928,7,20
TID9127,BL865,K73877,IT2226,7,8
TID1217,BL541,X96213,IT2064,9,10
TID3811,BL468,R75097,IT7177,10,30
TID6890,BL480,F36874,IT9542,10,19
TID4963,BL622,S13992,IT2328,7,17
TID2319,BL898,B35770,IT9328,10,11
TID7468,BL656,E77279,IT9181,8,28
TID3507,BL020,A57696,IT6599,8,17
TID3849,BL444,B68893,IT0836,8,9
TID6017,BL293,X72910,IT1593,8,16
TID8293,BL579,A09837,IT9318,7,16
TID3103,BL834,F49087,IT0006,5,17
TID5192,BL736,F38004,IT8585,9,15
TID6314,BL484,X89468,IT1170,5,16
TID5595,BL713,W24168,IT4585,7,27
TID5484,BL174,G83843,IT4830,5,12
TID2573,BL480,A78348,IT1577,5,30
TID9236,BL673,G24301,IT2676,8,16
TID4700,BL810,T50750,IT7441,8,10
TID5586,BL665,E24414,IT0422,8,25
TID6674,BL145,C36107,IT4607,6,14
TID9445,BL359,I39174,IT8767,8,29
TID7308,BL090,Y57826,IT3782,9,30
TID9592,BL937,J20418,IT4504,6,22
TID4665,BL334,T10751,IT0828,6,13
TID6807,BL031,E85991,IT6981,5,6
TID4891,BL475,H87655,IT2145,9,30
TID3731,BL661,A11259,IT8360,5,23
TID9165,BL841,L54290,IT8683,5,25
TID4087,BL657,B23941,IT4004,10,27
TID1472,BL947,G60233,IT2251,5,25
TID8999,BL894,W91649,IT1346,9,6
TID9986,BL851,O76149,IT8585,9,22
TID3097,BL950,M73463,IT8308,5,20
TID9696,BL109,Z69906,IT8499,5,11
TID4931,BL976,L29636,IT7880,6,20
TID6153,BL407,S81555,IT6748,5,28
TID3609,BL781,P04315,IT8519,5,6
TID5298,BL402,L05459,IT7044,8,23
TID5372,BL976,U61921,IT3710,8,20
TID7041,BL973,W42337,IT0922,5,16
TID6209,BL919,K73327,IT5870,6,14
TID2832,BL848,E02794,IT5440,7,6
TID6248,BL413,X62714,IT9811,8,7
TID1702,BL167,Y62791,IT7609,9,23
TID3296,BL797,A02055,IT2025,9,8
TID1935,BL108,Z47822,IT8952,9,10
TID9809,BL332,L73363,IT8265,5,24
TID2486,BL001,A07912,IT5819,8,17
TID6614,BL713,J52588,IT6156,10,22
TID1591,BL220,R67498,IT6078,5,19
TID8008,BL576,X25440,IT7706,5,25
TID3797,BL086,E00208,IT0677,9,29
TID8943,BL709,Z48970,IT3947,5,13
TID2335,BL117,Z46214,IT9115,7,15
TID8260,BL950,Q78268,IT5976,5,7
TID1010,BL992,R38928,IT9852,6,8
TID6478,BL593,E18124,IT9847,10,30
TID6530,BL024,E46042,IT4411,8,12
TID1571,BL137,G94536,IT2251,9,21
TID3492,BL758,Q35066,IT7317,7,9
TID1960,BL841,U10304,IT4153,8,20
TID8448,BL576,P56066,IT2251,8,8
TID3610,BL559,Y91340,IT8497,7,21
TID3403,BL478,Y70816,IT4137,10,19
TID6460,BL714,N94210,IT3378,5,25
TID5571,BL444,A00929,IT1370,8,12
TID2020,BL324,E67262,IT4879,10,29
TID8943,BL664,J04903,IT0677,8,27
TID9702,BL034,H80530,IT2488,6,9
TID9780,BL898,K84593,IT1909,7,16
TID7561,BL176,A55145,IT5522,7,28
TID4761,BL758,X48445,IT0582,7,10
TID7781,BL716,X04134,IT9294,7,8
TID8247,BL117,R14938,IT1244,9,9
TID4860,BL879,H49354,IT1682,6,21
TID3970,BL827,N27396,IT8913,9,21
TID1474,BL359,O63861,IT1994,8,29
TID5473,BL033,M51437,IT5870,7,25
TID7127,BL655,O61955,IT2226,5,20
TID4364,BL619,R45871,IT6053,7,16
TID3259,BL471,Y63570,IT4951,9,20
TID6021,BL126,K52040,IT0917,7,22
TID6280,BL407,O50470,IT1033,5,26
TID8046,BL038,R97950,IT3378,6,12
TID5728,BL736,B78936,IT9834,7,13
TID2858,BL791,Q55243,IT9328,6,9
TID0763,BL515,W79349,IT9811,6,19
TID2098,BL639,E46750,IT4985,7,22
TID7897,BL395,A43946,IT5994,7,15
TID9265,BL402,N83433,IT5700,5,30
TID9304,BL484,D28880,IT0237,6,18
TID7024,BL413,P93523,IT5976,9,7
TID5094,BL036,F06039,IT3465,6,8
TID0254,BL921,N42518,IT0422,9,28
TID6103,BL340,Z69906,IT1428,7,22
TID3207,BL460,P19866,IT7823,10,10
TID4971,BL638,C48985,IT8065,9,18
TID3988,BL230,C13382,IT2405,5,19
TID3250,BL531,X77409,IT4551,5,24
TID7516,BL535,P52706,IT2634,10,26
TID1353,BL382,E46750,IT2266,8,9
TID4369,BL032,V67894,IT1814,9,6
TID2237,BL167,Q57104,IT6385,5,26
TID5584,BL515,W80145,IT9444,10,21
TID1354,BL472,J92568,IT5532,10,11
TID9793,BL183,F73896,IT5522,8,21
TID3118,BL355,R56208,IT3735,6,7
TID4614,BL660,J26788,IT6736,8,26
TID9482,BL827,R88497,IT9371,8,5
TID4580,BL544,P11783,IT8425,6,28
TID6771,BL752,Q10844,IT2940,10,19
TID6501,BL526,Q76582,IT6123,8,28
TID6108,BL713,U12847,IT6367,9,29
TID4963,BL258,N00298,IT3823,5,23
TID8842,BL032,K33266,IT5221,6,18
TID0212,BL087,Z62238,IT2940,10,24
TID9826,BL946,Y43714,IT8625,10,27
TID6014,BL941,H26982,IT5600,6,9
TID3965,BL553,X83806,IT7624,9,15
TID5418,BL444,Q01626,IT6280,8,27
TID3079,BL930,G45951,IT1436,8,19
TID2267,BL837,R89972,IT7202,5,29
TID6225,BL656,C42100,IT4893,7,7
TID7130,BL719,Z84274,IT2840,5,9
TID3307,BL805,A60954,IT4409,9,18
TID4141,BL512,Q31025,IT4004,5,8
TID1012,BL919,P58956,IT7676,8,15
TID4587,BL300,B08387,IT1481,8,9
TID9909,BL058,L31362,IT9115,8,18
TID0875,BL673,D61923,IT5228,5,17
TID7696,BL610,Z34330,IT3972,8,19
TID2898,BL072,Z89378,IT8073,8,24
TID4983,BL577,P52706,IT2567,7,16
TID2327,BL874,V42785,IT1108,10,14
TID4541,BL941,T13895,IT6619,9,11
TID4159,BL479,S08352,IT9764,10,9
TID7849,BL510,Y80748,IT9613,6,9
TID4436,BL478,B33044,IT4605,7,26
TID2670,BL618,F01065,IT2103,5,13
TID4210,BL471,W64465,IT6837,8,28
TID7713,BL111,A13377,IT8913,6,30
TID5134,BL320,O32066,IT1799,7,19
TID4010,BL937,N24573,IT0540,8,17
TID7994,BL117,E96416,IT3378,9,22
TID2875,BL162,S97705,IT7715,9,10
TID4405,BL194,J38352,IT1473,9,7
TID4963,BL436,Q29436,IT4607,9,6
TID1744,BL001,W80145,IT8930,5,9
TID3328,BL713,L09030,IT0426,9,19
TID9445,BL941,J29980,IT5291,5,23
TID4086,BL878,O39641,IT0995,7,17
TID7109,BL541,A79198,IT2778,6,14
TID4754,BL842,X80727,IT2233,9,24
TID6944,BL656,P37166,IT3440,9,30
TID7426,BL285,A55651,IT7112,6,27
TID3429,BL250,D36447,IT5867,8,15
TID1606,BL090,R00088,IT4598,9,23
TID8990,BL296,Y70408,IT6981,9,19
TID1147,BL941,K71768,IT4726,10,25
TID7573,BL426,E66616,IT1772,5,26
TID9717,BL047,P30542,IT2860,10,10
TID4549,BL146,D33339,IT4607,7,7
TID0042,BL850,Z48970,IT8265,7,24
TID8135,BL937,V79743,IT6340,10,19
TID6561,BL634,V22359,IT1224,10,30
TID4962,BL946,P64955,IT4193,9,26
TID0152,BL850,D12719,IT1994,10,28
TID9017,BL949,S36322,IT8282,5,30
TID0943,BL183,C41387,IT0599,8,26
TID3055,BL060,O26706,IT4169,7,7
TID9922,BL426,Y91340,IT5005,7,29
TID8448,BL184,R66076,IT0580,5,20
TID9682,BL937,X75103,IT0828,10,18
TID5049,BL610,K02221,IT3070,10,10
TID0573,BL544,S51113,IT6680,9,17
TID8656,BL076,X25440,IT1682,10,13
TID2365,BL395,E10434,IT9806,5,30
TID2875,BL142,X82332,IT3670,5,16
TID4575,BL572,N56923,IT4169,10,9
TID0174,BL914,M14072,IT1994,9,14
TID2071,BL534,Y41104,IT3314,7,30
TID8373,BL228,R64773,IT0917,6,8
TID2362,BL661,J22508,IT3339,8,14
TID4501,BL842,N42518,IT3119,8,24
TID7684,BL913,J16610,IT7507,9,30
TID2277,BL136,M55909,IT2145,6,16
TID0526,BL302,E64254,IT9115,9,27
TID4506,BL032,Z52533,IT4712,5,19
TID9605,BL042,V90477,IT7193,6,29
TID9732,BL109,Y94615,IT0022,9,24
TID3171,BL805,T17928,IT8360,10,23
TID6046,BL239,U97988,IT9524,9,23
TID0508,BL657,F29530,IT7230,5,27
TID6451,BL058,Y93671,IT1149,9,11
TID9936,BL657,M59806,IT5559,5,26
TID2232,BL230,O95744,IT7193,5,13
TID1524,BL093,E69246,IT0540,10,23
TID8729,BL532,G38517,IT8996,7,20
TID2181,BL572,C78819,IT6965,9,22
TID3937,BL320,R45871,IT2823,6,17
TID3109,BL591,H26469,IT9938,8,21
TID3774,BL336,D51845,IT5491,5,6
TID6134,BL808,Q44011,IT0332,9,23
TID1768,BL142,L89604,IT7834,5,9
TID7528,BL907,W17963,IT8233,5,14
TID4905,BL878,G61487,IT1249,9,11
TID9470,BL480,F02198,IT6967,10,7
TID3061,BL805,G30834,IT3206,7,7
TID8893,BL141,C56848,IT6415,6,21
TID6246,BL510,A74051,IT6750,8,25
TID7118,BL421,J30596,IT0019,10,18
TID5306,BL134,H13273,IT7507,6,8
TID6196,BL914,N32348,IT4738,5,23
TID4612,BL125,Q25937,IT5228,5,8
TID3430,BL933,X23323,IT4298,8,20
TID6275,BL489,Q73411,IT4645,8,15
TID6725,BL777,V22359,IT3965,9,11
TID1263,BL183,B40251,IT8065,7,9
TID1973,BL732,E66420,IT6001,7,15
TID3382,BL638,H00020,null,5,19
TID1983,BL170,C36994,IT1593,9,16
TID0506,BL042,T22301,IT2233,9,23
TID0271,BL842,Y82338,IT8073,6,13
TID7716,BL492,T47265,IT0797,10,11
TID4503,BL013,P15386,IT4044,9,12
TID1542,BL014,Q01626,IT1471,10,23
TID6660,BL258,H61426,IT4704,5,25
TID8839,BL728,P25801,IT3688,6,13
TID8924,BL868,C12441,IT2391,9,26
TID2493,BL878,J44027,IT1428,8,14
TID5762,BL530,S98527,IT9469,6,9
TID4756,BL530,M44761,IT4777,5,10
TID0478,BL402,L21727,IT7828,9,10
TID9466,BL544,D60649,IT3858,9,27
TID6077,BL971,Y75657,IT5986,6,30
TID6838,BL433,T95700,IT8360,8,10
TID4050,BL532,R35592,IT2840,8,10
TID8601,BL860,L05459,IT5867,9,12
TID7324,BL302,L26455,IT5865,6,9
TID6136,BL914,Z46711,IT3417,5,7
TID7341,BL937,A12941,IT3696,10,25
TID5131,BL508,U99802,IT0309,7,10
TID3875,BL636,J44344,IT2983,9,21
TID5908,BL043,A81602,IT7307,9,6
TID1935,BL534,S92020,IT0696,7,11
TID1874,BL590,S73445,IT0426,8,27
TID8072,BL713,Y89941,IT0594,8,18
TID9299,BL856,C35819,IT5870,7,30
TID8348,BL878,M19322,IT7419,10,21
TID1606,BL134,N98057,IT0003,5,14
TID7794,BL233,V52962,IT1968,9,7
TID3971,BL471,M50934,IT1335,10,16
TID2943,BL830,D30548,IT0352,6,23
TID5089,BL553,O67480,IT4551,8,23
TID5372,BL129,Z35776,IT5234,9,19
TID2703,BL743,X75525,IT0640,9,28
TID2304,BL878,B61671,IT7177,7,17
TID9786,BL530,G81632,IT1075,9,7
TID3309,BL715,F37810,IT8081,9,10
TID2768,BL167,L93295,IT1370,7,26
TID2984,BL189,Q83014,IT3331,5,29
TID7912,BL837,F01065,IT5870,7,14
TID9530,BL010,Y62557,IT7551,10,11
TID4977,BL103,M15826,IT6247,5,9
TID4858,BL014,Q48014,IT4230,10,13
TID2804,BL862,Y14249,IT3164,9,22
TID1044,BL652,T40216,IT9806,9,15
TID5623,BL233,A00929,IT8342,7,16
TID5357,BL770,A46267,IT5532,6,27
TID2840,BL145,N13010,IT4956,7,26
TID0934,BL145,T05462,IT7112,9,21
TID8640,BL914,O89736,IT6876,8,16
TID6376,BL296,M71686,IT6648,9,14
TID2531,BL622,L26455,IT8478,10,25
TID1602,BL395,T16527,IT8051,8,8
TID2588,BL189,T13711,IT3465,9,23
TID5135,BL241,L45993,IT4499,5,8
TID7088,BL907,W91649,IT1334,5,30
TID1800,BL830,Z88899,IT2320,6,29
TID5865,BL407,L23141,IT1042,7,27
TID5732,BL800,F03673,IT8944,6,28
TID2278,BL328,J78797,IT8900,5,15
TID8866,BL946,M28610,IT3227,10,22
TID8485,BL164,K50745,IT5819,10,29
TID5510,BL515,J70904,IT1887,6,11
TID3166,BL656,H30592,IT9339,9,11
TID9732,BL058,W41911,IT7193,7,29
TID9436,BL850,U67120,IT7090,7,10
TID4365,BL183,F33393,IT7039,9,17
TID2703,BL118,C22794,IT1334,6,14
TID4843,BL524,D98674,IT2391,8,5
TID7876,BL713,U69871,IT2983,10,22
TID9786,BL084,V83033,IT1154,7,6
TID1956,BL129,Y26293,IT7893,8,29
TID5761,BL579,U47914,IT6068,5,25
TID4446,BL194,S90802,IT1154,7,30
TID7597,BL189,V39051,IT0620,8,30
TID7382,BL639,Y62557,IT1799,9,7
TID9994,BL486,Z34154,IT4044,6,23
TID2110,BL924,S97569,IT9444,7,19
TID4541,BL229,R79812,IT3619,7,20
TID4501,BL407,Y37381,IT5819,9,11
TID9898,BL320,X77952,IT2264,5,20
TID1708,BL545,G31346,IT3912,6,15
TID0444,BL941,V86014,IT1156,10,16
TID3553,BL538,L93170,IT1775,9,21
TID4960,BL000,J65849,IT0851,8,11
TID1412,BL660,A55651,IT2451,6,11
TID2855,BL060,T93043,IT8386,10,5
TID5405,BL553,K75880,IT0623,7,23
TID7282,BL215,M84678,IT9240,10,10
TID4630,BL579,X15913,IT9912,5,20
TID7497,BL086,Q02033,IT0917,9,15
TID6132,BL137,A23749,IT5870,9,30
TID4311,null,B95732,IT0476,8,28
TID4774,BL658,U27627,IT6807,8,19
TID8425,BL921,C02020,IT9600,10,11
TID9076,BL611,G94423,IT1334,5,14
TID9990,BL012,Q29436,IT7406,8,10
TID6914,BL665,G39709,IT7875,6,22
TID3225,BL173,A82712,IT1261,6,23
TID3907,BL480,I35017,IT8133,7,16
TID1233,BL880,F09551,IT0237,5,8
TID1062,BL058,D64488,IT4742,8,7
TID1210,BL709,Y16813,IT4963,9,30
TID7095,BL060,X89468,IT8076,6,10
TID8712,BL102,G56130,IT2226,7,9
TID1718,BL406,M99207,IT5863,7,11
TID1699,BL541,H90798,IT1794,5,21
TID7360,BL810,W48341,IT2391,9,9
TID0444,BL909,M88725,IT0288,10,25
TID6804,BL821,Y90326,IT0243,8,20
TID9623,BL583,W17963,IT6425,5,28
TID1239,BL772,R41859,IT6965,9,25
TID5544,BL534,W77023,IT9042,10,16
TID7336,BL393,X57484,IT1346,8,11
TID7576,BL914,C74574,IT7233,6,9
TID6651,BL127,S51453,IT7893,7,16
TID0336,BL248,C12441,IT8445,9,17
TID0808,BL836,Q99279,IT1763,9,30
TID5885,BL436,A52877,IT8445,8,23
TID2987,BL421,I72125,IT2264,7,11
TID5689,BL683,V41739,IT2233,7,21
TID6255,BL848,T05462,IT2145,10,9
TID2873,BL248,W52232,IT9717,5,27
TID0469,BL747,M15826,IT6757,10,15
TID6293,BL377,Q46736,IT3465,7,22
TID5495,BL972,R48584,IT9115,7,14
TID6380,BL695,K02221,IT7741,6,20
TID5524,BL129,E85433,IT9764,7,13
TID1403,BL226,M87786,IT2190,9,26
TID6671,BL862,C23240,IT5705,9,7
TID6721,BL913,H99507,IT4777,5,23
TID8747,BL877,X77952,IT3782,10,11
TID0738,BL634,J21799,IT6280,8,27
TID3724,BL102,K41753,IT3339,7,6
TID2963,BL426,P52706,IT6897,9,29
TID1138,BL293,T73314,IT0171,5,28
TID9448,BL036,H19988,IT8051,5,15
TID6531,BL127,N10732,IT5803,7,17
TID3470,BL166,E44306,IT1370,10,24
TID0242,BL332,O95744,IT0492,6,13
TID7597,BL166,R11256,IT9452,8,16
TID7711,BL226,Y14249,IT5841,8,26
TID3791,BL763,N09230,IT0352,8,27
TID4057,BL189,P11880,IT0838,8,7
TID2858,BL728,R88497,IT2885,10,14
TID4524,BL479,V29292,IT0594,8,6
TID8071,BL109,M15826,IT0640,9,7
TID4141,BL636,C58235,IT7102,8,23
TID4532,BL173,Y27225,IT1536,10,7
TID5222,BL322,B83760,IT4923,9,11
TID5986,BL894,Q44488,IT3947,5,15
TID4157,BL865,X35008,IT8425,9,8
TID8330,BL436,P04315,IT0422,8,10
TID8787,BL864,Q63999,IT5801,5,22
TID9450,BL706,U98663,IT9469,7,22
TID5456,BL300,X97669,IT3069,9,20
TID3294,BL758,X45725,IT0217,10,5
TID5964,BL963,Y23400,IT8519,8,20
TID3731,null,L01271,IT3327,8,18
TID2571,BL520,K02633,IT4985,8,26
TID8448,BL757,T54697,IT6827,10,13
TID7711,BL656,F82464,IT4298,8,20
TID5725,BL715,H61426,IT0917,10,13
TID3702,BL285,I45691,IT0582,5,6
TID6436,BL300,N33106,IT8683,10,26
TID7143,BL725,X67884,IT1261,9,27
TID6106,BL338,L98809,IT8883,5,27
TID0508,BL070,H34912,IT9189,9,9
TID0810,BL980,T86066,IT4726,6,11
TID6540,BL657,E91074,IT6876,8,17
TID4420,BL981,R35592,IT4474,9,15
TID7478,BL564,S20653,IT4726,5,25
TID0736,BL320,N09230,IT5925,8,8
TID0008,BL615,L31362,IT7421,6,12
TID5512,BL298,R81896,IT4832,8,19
TID1397,BL922,N01260,IT7690,7,28
TID1987,BL634,C78819,IT6247,9,22
TID4567,BL010,L53662,IT8500,8,5
TID1932,BL064,Q61868,IT8386,8,28
TID0213,BL009,S23089,IT4738,8,16
TID7493,BL805,G93070,IT3737,5,7
TID1348,BL194,Y83903,IT9717,7,26
TID8971,BL531,C05050,IT4169,7,7
TID8618,BL293,M39789,IT5763,7,29
TID5364,BL664,O56108,IT1812,9,18
TID6314,BL512,Z41286,IT7230,5,10
TID2974,BL810,Q32390,IT6178,6,16
TID8157,BL226,C50041,IT6053,5,28
TID8443,BL472,O22390,IT1812,8,23
TID0057,BL949,Q32390,IT1390,8,7
TID7804,BL842,D73572,IT4704,7,28
TID1464,BL808,P84731,IT0427,7,7
TID9972,BL114,L09257,IT3226,6,17
TID0956,BL950,X75103,IT8051,7,19
TID0888,BL471,X92402,IT4257,10,26
TID8509,BL341,Y84705,IT3378,7,19
TID7127,BL947,Y94615,IT7814,9,20
TID8986,BL471,R24912,IT5884,7,16
TID0494,BL725,B65432,IT5933,9,30
TID7446,BL336,Q17472,IT4429,8,25
TID3036,BL164,Z60609,IT3007,9,9
TID9580,BL579,Z46711,IT0580,6,8
TID0199,BL443,F02198,IT8952,7,27
TID7309,BL092,L43333,IT0136,9,11
TID4602,BL553,B28980,IT8952,7,7
TID9262,BL780,V64113,IT7624,6,25
TID4035,BL714,C64546,IT6876,5,20
TID8530,BL413,L75692,IT2488,5,28
TID4215,BL743,T37211,IT4409,6,29
TID2682,BL288,H00472,IT3481,6,26
TID8208,BL087,Y70193,IT7044,8,20
TID6864,BL862,R79812,IT5234,6,29
TID6838,BL486,X50349,IT7233,9,23
TID9299,BL057,F78617,IT7608,7,27
TID6976,BL696,P56639,IT8360,6,27
TID5584,BL486,L39587,IT4895,8,16
